,bids_name,cjv,cnr,efc,fber,fwhm_avg,fwhm_x,fwhm_y,fwhm_z,icvs_csf,icvs_gm,icvs_wm,inu_med,inu_range,qi_1,qi_2,rpve_csf,rpve_gm,rpve_wm,size_x,size_y,size_z,snr_csf,snr_gm,snr_total,snr_wm,snrd_csf,snrd_gm,snrd_total,snrd_wm,spacing_x,spacing_y,spacing_z,summary_bg_k,summary_bg_mad,summary_bg_mean,summary_bg_median,summary_bg_n,summary_bg_p05,summary_bg_p95,summary_bg_stdv,summary_csf_k,summary_csf_mad,summary_csf_mean,summary_csf_median,summary_csf_n,summary_csf_p05,summary_csf_p95,summary_csf_stdv,summary_gm_k,summary_gm_mad,summary_gm_mean,summary_gm_median,summary_gm_n,summary_gm_p05,summary_gm_p95,summary_gm_stdv,summary_wm_k,summary_wm_mad,summary_wm_mean,summary_wm_median,summary_wm_n,summary_wm_p05,summary_wm_p95,summary_wm_stdv,tpm_overlap_csf,tpm_overlap_gm,tpm_overlap_wm,wm2max,sub,defaced,site
373,sub-0374_T1w,0.7989622504093855,1.1656527225969406,0.6117368385458076,-1.0,4.792361951000079,4.193779833770732,5.3507836598063365,4.832522359423169,0.2710438683912551,0.3603113766417855,0.3686447549669595,0.4462005496025085,0.1839427918195724,0.0,0.0010393474248567,7.583937389052872,7.443653080265976,7.512964615776081,150,256,256,2.352768465953249,6.109842530599395,7.009186133650996,12.564947404400344,48.72698598628731,91.28411920860108,83.85599450239049,111.55687831228308,1.2000010013580322,0.9375000596046448,0.9375000596046448,1661.635249213811,0.0,1.573870866093831,0.0,2976883.0,0.0,11.00614338926971,5.645691718006972,-0.0352910164882289,135.7856142446011,434.2030609540876,419.9088025428355,347896.73135518644,122.8825438451022,755.2820470873266,178.47408494398513,-0.1689485610501901,71.96361567943038,781.3770967325077,786.6483923066407,462475.5060786645,555.3564995173365,999.5113938394934,128.75087007410534,-0.7208187701150952,67.61682010147821,945.6229370161876,961.3505584094672,473171.7638382727,805.6124660111964,1048.0966526065022,76.51043109136675,0.1987214937363588,0.5171226457393292,0.5536614489509768,0.7221664756548151,516,1,0
374,sub-0375_T1w,0.8667670525796877,0.9519649141549024,0.6934254011326069,33731.25797193878,4.001034061485036,3.525427517788438,4.534805333333334,3.942869333333333,0.26113587381025,0.3494744787934509,0.389389647396299,0.4205682724714279,0.090325079858303,0.0,0.0009897858256577,7.465591529348401,7.309115706482954,7.390314537913103,150,256,256,1.7844248815810062,4.072371480081617,5.503042044353415,10.65232977139762,46.14667507167405,107.27803232929838,96.18097765057546,135.1182255507539,1.200004816055298,0.9375,0.9375,3901.135169730707,0.0,0.6016199639775869,0.0,3062088.0,0.0,0.0,4.64976659211802,-0.0616763418113177,131.65512294022156,355.3879789927824,327.5215177871287,339945.1140550345,6.647019863128662,690.1216443050653,183.5443113579172,1.1251520225309406,85.96078641096923,744.1166773441469,761.395353384316,454943.7801069377,395.2639975640923,1029.561060987413,186.96587978437827,-0.8060387068863406,85.30636036126637,941.7648041057668,958.9884047843516,506905.1071557093,780.2458862774074,1064.9252838529646,90.02607687135888,0.1976201155337404,0.4543280257468071,0.4800653761356157,0.6285397159277558,499,1,1
375,sub-0376_T1w,0.6257653737980734,1.6093990583482332,0.6093068746177125,-1.0,5.015436340602801,4.263045021808406,5.809578666666667,4.973685333333333,0.2567727506185922,0.3758780987317319,0.3673491506496759,0.3313132971525192,0.1583177596330642,0.0,0.0004644584302327,6.864440830309656,6.774562326472059,6.838881383493852,150,256,256,2.3068441406104774,8.524365592696585,10.22565921530507,19.845767912608142,71.70570440662041,119.12822320185434,111.7818249145812,144.51154713526884,1.1999967098236084,0.9375,0.9375,594.7421175091351,0.0,1.5228248235758357,0.0,2564905.0,0.0,10.480735927820206,4.424595357758768,-0.3424852706364629,172.45837637279146,487.3444249291853,484.27888733148575,363754.0361788932,113.93494854867458,824.4107516556978,209.93105391802055,-0.4815873784856119,66.82397324766369,808.8181550573775,804.5563997924328,532483.1984528188,652.9793715029955,981.6955985724926,94.38305238873626,-0.301781230920144,40.4518484343117,967.7725915245516,975.9877799451352,520400.7664901826,871.3526393324137,1033.927059546113,49.17858792440861,0.2047887859624749,0.5156452893921927,0.5491139698899448,0.7774620284174424,441,1,0
376,sub-0377_T1w,0.7203841480223656,1.2704071555127876,0.6763138679401637,-1.0,4.349878830287703,3.5238018241964437,5.089621333333333,4.436213333333333,0.2707205973058774,0.365241547313338,0.3640378553807844,0.340391606092453,0.0732193991541862,0.0,0.0024074882035973,7.31447561229696,7.175564917464081,7.233723900951582,150,256,256,2.019818725254694,5.757784351620527,6.354942215226875,11.287223568805404,77.22739053580116,172.20701173684498,155.61425987063845,217.4083773392693,1.200005054473877,0.9375,0.9375,66.71961882124063,0.0,0.5875643554330698,0.0,3271897.0,0.0,4.429825572296977,2.847689760200683,-0.6400108123008059,150.8597552818216,362.6301748080453,335.685285134241,360851.06457197,129.02198553085327,675.9595512505621,166.19551834367022,0.0636586644937473,73.34552752883141,747.6457893729602,748.534418111667,486840.68550948857,526.0616811364889,977.3733714781702,130.00376596828912,-0.6100452787375956,68.19364328954084,923.2896411429708,945.0117714889348,485236.2508281189,765.8027800731361,1029.364138673991,83.72393724312887,0.1856454691761498,0.5138272226799443,0.5587406846004951,0.6109024812661831,344,1,1
377,sub-0378_T1w,0.6489529760950982,1.405779857027362,0.6318256381423192,-1.0,4.083334236398553,3.2779603493262552,4.825503693202737,4.146538666666666,0.2673514068876591,0.3742244047293202,0.3584241883830207,0.3010517656803131,0.0587407022714615,0.0,0.0005426037058336,7.303292341389526,7.17786455552195,7.251276711568001,150,256,256,2.283076790927609,6.481754821903584,6.788812439396555,11.601605705358471,66.68224141929245,120.597685892129,113.3085122489858,152.64560943553593,1.2000023126602173,0.9375000596046448,0.9375,23.163241003058303,0.0,1.3532918550178004,0.0,2942936.0,0.0,9.509194951504467,4.090948095185498,-0.362233512618582,156.83485872785252,431.6835156137334,416.3920498341322,355957.54501089064,165.60590043850243,752.0817255824804,182.3817168998929,-0.1492227942246451,68.81339223612079,754.0741010668596,753.0628329981118,498250.6056030768,558.1243364922702,968.6800550334156,116.18182081587574,-0.4935197456091771,61.05556807074782,930.5556570981656,953.1835891865194,477213.8499460063,771.3013682886958,1033.15642186068,82.1595402134087,0.2110565650587947,0.519053875467838,0.5670954063167285,0.6420967310336877,192,0,1
378,sub-0379_T1w,0.759866608499176,1.2156066575856788,0.6537931833773895,28620.999219562957,4.151799778926818,3.465650003447119,4.912458666666667,4.077290666666666,0.2591302176132606,0.3632928868539931,0.3775768955327462,0.367562398314476,0.0868324220180511,0.0,0.0012890308127805,6.793694977863694,6.658729362332519,6.724259315702139,150,256,256,2.385711865553533,5.719083556702653,6.907134575790221,12.616608305114475,44.80255368044246,90.50031161965438,82.63400662958885,112.5991545886697,1.2000057697296145,0.9375,0.9375,39.84718300671914,0.0,1.623581279590455,0.0,2542217.0,0.0,12.09802483767271,5.599766525706656,-0.8339128254117179,150.08453620622373,407.6098872959464,382.9490169771016,371244.9795755888,198.42828772217035,708.5616683773696,160.51749867315849,-0.173068208902317,77.6101087378966,770.903506198746,773.5497761592269,520474.4610732946,539.1634701695293,999.9999846592546,135.25751553891274,-0.5772350600409326,65.92068495268254,948.379900606422,962.43923660554,540938.5603938744,805.8628766871989,1053.2002733685076,76.28344510098891,0.2061583796623662,0.508098399107263,0.5599707068286758,0.6469016221026477,311,0,1
379,sub-0380_T1w,0.6661628136010544,1.3219556525759353,0.6846317938614268,-1.0,4.384689082920833,3.618888582095832,5.1558720000000005,4.3793066666666665,0.2681421559681021,0.3609261991935945,0.3709316448383035,0.2906126230955124,0.065889786183834,0.0,0.0013814446568079,6.190104290338765,6.068033610820093,6.132730126038221,150,256,256,1.986856569757817,5.581183328853406,6.958385831218457,13.30711759504415,78.41297696110189,174.3671205643979,157.9785562477689,221.15557121780688,1.1999982595443726,0.9375,0.9375,34.735663533346965,0.0,0.7415223667557093,0.0,3076593.0,0.0,5.183391919359565,2.871450197687271,-0.5473138671380089,149.52413066065267,382.9179415083656,343.6825647242367,421240.065344442,171.18349150940776,718.3076111599803,172.97783947456185,-0.0627227444317721,78.79956794534787,763.9604962056432,764.2477243132889,566999.9004219125,528.8375339452177,998.789630755782,136.9327981795731,-0.4754305930114677,57.81235628465622,951.7752490972244,969.320600554347,582718.0353118209,807.8197903968394,1044.7034322749823,72.84220357318078,0.1891481799079432,0.4950097948328574,0.5495999229209033,0.633492560817243,324,1,1
380,sub-0381_T1w,0.7071525272777591,1.262345732871973,0.70348352351294,36860.54062170279,4.306363640576474,3.586429271744321,4.980501649985101,4.35216,0.2651702921725337,0.3639489718627891,0.3708807359646772,0.3404804468154907,0.080637463927269,0.0,0.0017994803833675,5.6398843275669375,5.511355079106198,5.582218794425311,150,256,256,2.156601817793021,5.391704608706295,6.552743288730419,12.109923439691938,17.587369930521188,36.52232759193647,33.4965963054481,46.38009139388666,1.2000013589859009,0.9374999403953552,0.9375,1778.9783481717732,0.0,0.9867352600108688,0.0,2565543.0,0.0,4.479511201381683,13.586105442083133,-0.608589922846233,150.41110405981172,392.8801429980827,364.72383815795183,456219.65424812806,170.85771985724568,711.8605044968426,169.11950802630452,-0.1931741414932908,79.09224137214385,753.8893060352384,757.3937177881598,626166.1996403751,511.02060171216726,995.0623291432858,140.47377739841698,-0.5445704903378052,65.46996125031946,944.0883570263012,961.8223198875784,638092.1472870118,791.8554119169712,1048.3328799642622,79.42424830403031,0.2025539370063178,0.5063228011943391,0.555134898695224,0.6453540994244924,336,0,1
381,sub-0382_T1w,0.8651964630917653,1.0054428076153938,0.6130270581708782,-1.0,5.130251014666391,4.57116936909952,5.706197333333334,5.113386341566319,0.2636734693924738,0.3445380928774652,0.391788437730061,0.4500887989997864,0.2506673336029053,0.0,0.001012346581899,7.232496265077465,7.096190025680311,7.163252267149503,150,256,256,2.459650262101638,5.73769106192734,7.870581208413231,15.414402301210718,49.09388010986658,95.44661503831072,86.09883856891553,113.75602055856926,1.2000014781951904,0.9375,0.9375000596046448,1398.2713843235251,0.0,1.6277876244605616,0.0,2603845.0,0.0,10.698212921619415,5.599328862557001,0.1907937703658584,131.61740966003657,436.54098373763975,419.5962548777461,354903.6993244096,145.81458477303386,744.5030386559665,170.59159596852956,0.2052548599624084,75.9507184364985,802.8245509423806,815.7644521314651,463747.2401077288,546.5860996060073,1023.299496067688,142.1762802825651,-0.5616855967504879,59.44135042294236,964.8384566789548,972.2515329681336,527346.0626255128,851.9223544578999,1057.6572183351964,63.07416869850891,0.1933192269915807,0.4833618784768907,0.530668034661585,0.7415412980797521,646,1,0
382,sub-0383_T1w,0.6521425199571647,1.4343988436419322,0.641793572363248,-1.0,4.360054050012651,3.6167381500379534,5.114976,4.348448,0.2614631734134114,0.3747823956521522,0.3637544309344362,0.2714932262897491,0.0580463394522667,0.0,0.0013323532272954,6.367439596908462,6.251836589084205,6.322763875643355,150,256,256,2.171881463658165,6.722478632996529,7.667446243711548,14.107978634479952,94.71902196286328,171.22112958735437,159.89348043241804,213.74028974703648,1.1999956369400024,0.9375,0.9375,30.59358483444899,0.0,0.8341085098411718,0.0,2550844.0,0.0,7.120852701365948,2.963172138250059,-0.6444905168864463,172.25021507240356,444.0151901527961,428.4127196148038,398710.9455703948,151.60850928723812,781.1221895888448,197.2539429687049,-0.025713078756306,73.52736848559022,778.236924805443,774.4306081496179,571513.9206902266,587.6976091191173,985.8340791277589,115.20005832707795,-0.2830714429913201,51.88845861559473,951.546356823897,966.7441335879266,554697.1346667309,815.6153980642557,1039.9727606587112,68.52457656893625,0.1902745305806843,0.5167882528481237,0.5404372293432083,0.641504691689008,367,0,1
383,sub-0384_T1w,0.8167574220391749,1.2347168362339636,0.5968361560214128,12852.699738719017,6.281633420097477,6.277840169912934,6.304696071883313,6.262364018496183,0.2601799976465168,0.3736822314023518,0.3661377709511314,0.4616931527853012,0.2536277562379837,0.0,0.0018891973499809,7.49425912751462,7.362755178132142,7.435614439424672,146,256,256,2.4847274583717462,7.669275457439773,7.737526169420239,13.058575592449197,43.4953985260444,67.88105903224641,64.21378375156088,81.26489369639182,1.200000286102295,0.9375043511390686,0.9375005960464478,22.928524904782822,0.0,2.5701930722256923,0.0,2719549.0,0.0,16.782298251986504,7.439308791847218,-0.0837989059691968,135.73607828741595,489.71970858080095,493.9058502316475,328278.9900348745,138.99305675178766,804.6596354618669,198.77636732413904,-0.4652501084737488,64.21921983490647,771.4435947883754,770.8137713894248,471489.0715211927,603.5064460784197,945.9028327614068,100.50661998538472,-0.5551548241128343,59.91013798451232,914.2590596451962,922.7920142188668,461969.939075625,788.2992385625839,1019.5480577722192,70.66551852671172,0.2044502189917707,0.5395476889279562,0.5645080629473311,0.3897566565155328,371,0,2
384,sub-0385_T1w,0.7512445561391706,1.357214775665475,0.6363898057219844,25809.3518885322,5.469981712664899,5.280307598961329,5.756880888881373,5.372756650151996,0.2540334499136745,0.3768574043466089,0.3691091457397165,0.3626114577054977,0.1549978509545326,0.0,0.0045560561021032,5.83833127411373,5.728654412322133,5.821357949917725,146,256,256,3.3723385924370755,8.483614271785141,8.956802185947005,15.014453693618796,66.85702580230429,87.97908140504322,86.60449015699601,104.97736326364048,1.2000001668930054,0.9374989867210388,0.9375001192092896,23.22843322408865,0.0,2.2850031962162216,0.0,2940424.0,0.0,13.422583770006897,5.840496096880033,5.154297943503302,104.64571771706494,594.696320137835,596.0258020274341,408092.5438859905,316.1491597630084,862.7251818962395,176.7393917993632,-0.6247276676200793,62.24705552385491,787.0049094957343,784.3274798244238,605403.3312319331,636.0131860524416,948.3072956465184,92.45196763129518,-0.1246826489086756,51.59543083070778,930.1348200369804,935.8659973740578,592956.1256901126,818.1117376685143,1023.4106821194292,62.33095304817195,0.2503433122278855,0.5375139955839549,0.572370072104513,0.5090936820833493,553,0,2
385,sub-0386_T1w,0.9333703922906446,0.9686185848958232,0.5032535540411265,-1.0,5.113770985605142,4.539584956815426,5.699914666666667,5.101813333333333,0.2735361142284818,0.3504585898971279,0.3760052958743902,0.4631762206554413,0.22755908370018,0.0,0.0021114911580358,7.661855253210935,7.511970244940055,7.575015027139737,150,256,256,2.128797108701015,6.248794258132175,7.28245680447023,13.469779046577502,37.31480071662083,71.4195037301122,64.26093223561257,84.0484922601047,1.1999995708465576,0.9375,0.9375,20.92174900856019,0.0,3.1328134213856123,0.0,2980254.0,0.0,17.95692405104637,7.24139799057499,-0.4218375865466131,146.33222424725793,416.4091636315367,412.4504804313183,347720.4764906909,78.58376663923264,756.9084775745869,193.7478614882776,0.4775547037318071,66.80220427551096,781.3441664977037,789.418891698122,445504.7122863464,558.9505340754986,983.8210086524488,126.33125257526704,-0.5393453377229749,63.48845344335483,922.44406554513,929.0104823410512,477979.8126957981,802.9818300902843,1027.1258962154388,68.96991460058604,0.1784539556770681,0.5051345823743988,0.5418876566872217,0.683720582462568,544,0,0
386,sub-0387_T1w,0.6497939708380004,1.5298323613749214,0.6424128813328038,42867.65067770474,4.37275713061504,3.615210058511786,5.111381333333333,4.39168,0.2713327992306186,0.3698510387621311,0.3588161620072503,0.2915806472301483,0.0545306354761123,0.0,0.0014299899276599,7.246331579059086,7.147369196995431,7.21122403316893,150,256,256,2.1694862246278186,6.397455307901282,7.649485365498919,14.38151456396766,76.42898321526353,151.24022041215005,140.16659031380874,192.83056731401263,1.2000021934509275,0.9375,0.9375,29.32043453866151,0.0,0.99033216366881,0.0,2977494.0,0.0,7.861073222011328,3.279957444311444,-0.6130401886195731,160.27177208880113,396.4503829353727,382.6436944399029,364733.9603006019,120.51263463683426,715.4529489390552,176.37501706350278,-0.1909038897321369,81.23073508246861,755.0229141326805,757.1881013177335,497165.23203797394,553.538661999628,967.9839708376676,118.35758178360231,-0.4727197627501356,54.07141539619976,950.4269644588508,965.4112559650092,482331.80861239,818.2424366753548,1037.351986663416,67.12855248280069,0.198537925196382,0.5277904069186592,0.5797538767725035,0.6876558920844998,321,0,1
387,sub-0388_T1w,0.7082158037920672,1.3794057671197382,0.6663155963113128,20173.282113716945,4.278025831362484,3.74858416075412,4.896725333333333,4.188768,0.2657937703481592,0.3654135280880329,0.3687927015638078,0.2914976477622986,0.0652025789022445,0.0,0.0030121936116842,6.25325813503411,6.153699691326135,6.23650260479966,150,256,256,2.445065044252021,6.028660558246962,8.019888692794078,15.585940475883254,16.619791773117036,28.92080529738161,27.291310322594317,36.33333389728429,1.199997067451477,0.9375,0.9375,782.622555713754,0.0,2.9526143337188944,0.0,2962284.0,0.0,16.261999368667603,17.499298657315485,-0.2605859720593577,144.32559587653245,452.60729293606425,443.9299966543913,412015.1634495599,171.68267041817307,768.6900291852653,181.56141038763252,1.5804749899181516,86.31072468022329,768.2850929927579,772.5014352872968,566438.8382942922,548.8424786925316,986.6177603080868,128.1380409346779,-0.277947611100223,53.91280959657013,961.2997106684714,970.4969241283834,571676.9998588846,843.7888457141817,1049.09658774361,62.26740547443469,0.2113186714282747,0.5205591656256776,0.5682304671247352,0.5813579796870741,578,0,1
388,sub-0389_T1w,0.8522572930909159,1.054283312777092,0.603306631844852,25567.254572509148,4.135351037269215,3.483279734592712,4.80648563892146,4.116287738293474,0.2627989675920446,0.3565203138085739,0.3806807185993814,0.4199918508529663,0.0957684203982353,0.0,0.0017103569458982,8.547762436031832,8.400590405475064,8.471084099306193,150,256,256,2.2455867617031933,4.853400318855826,6.280144399690954,11.741446118513844,38.167250286273,81.15831964646738,73.4404121508815,100.99566651990408,1.200001239776611,0.9374999403953552,0.9375000596046448,24.762802637705143,0.0,1.937648576219028,0.0,3913632.0,0.0,14.939415976405144,6.133356797722163,-0.5861810946724297,141.22235658852946,380.0306530711336,357.3200389929116,299679.6495078378,157.83321917057037,673.5851943865418,159.1207469318136,2.218611677241072,83.65131508192152,752.650868912642,759.8004499450326,406553.66215301695,478.859600648284,1002.7370215766132,156.5499372784141,-0.6387310126920691,74.6267795740942,933.250556115932,945.5167775601147,434104.6898683019,788.0256824195385,1047.8973935358226,80.52804390306407,0.192809144187081,0.4936624103395733,0.5218713186079414,0.5724346250107879,237,0,1
389,sub-0390_T1w,0.8552875144934243,1.059291038669954,0.7078906019869649,-1.0,4.191139556463107,3.485792265832312,4.9492693333333335,4.138357070223677,0.2630883704976797,0.3619557912454769,0.3749558382568435,0.4123163968324661,0.1130123749375343,0.0,0.0013715083253147,6.336635009919295,6.178192428264806,6.241293971377786,150,256,256,2.230616881114835,5.872971304477994,6.379822887795135,11.035880477792578,33.832572631359874,68.65010821622691,61.964769114469696,83.4116264958223,1.2000055313110352,0.9375,0.9375000596046448,5360.481171901016,0.0,0.816692347886659,0.0,3162691.0,0.0,5.386620417237282,7.339056618751855,-0.455460478020643,152.21039529618514,402.56413907415305,379.0037709698081,403832.75630770775,172.80625822395086,720.6487229168415,169.90963572451977,0.3613879747754192,67.06703454235296,766.8931441345019,769.0414256975055,555591.2812249805,541.7607964798808,988.0683623403312,130.94576726742093,-0.6066237839413122,74.36626365387664,921.4022176109612,934.4048804417253,575545.9633981185,771.2713707089424,1041.702883914113,84.6696437648493,0.2057364868095196,0.5079032853154072,0.5520254410822285,0.5517553910084306,458,1,1
390,sub-0391_T1w,0.5922586910259218,1.600803796876742,0.6708495721710123,-1.0,4.198433676940905,3.4317269091040585,4.905452537948305,4.258121583770349,0.2648472152932115,0.3817876233562354,0.353365161350553,0.3109780251979828,0.0594130739569663,0.0,0.0020285024160956,6.623826337971018,6.511472940255203,6.580266913646657,150,256,256,2.220003609185377,7.1682432085613765,7.0271220130134,11.693119221293443,109.07113817399122,195.3243930013712,185.0819251301833,250.85024421518736,1.1999993324279783,0.9374996423721312,0.9375002384185792,46.59748880693355,0.0,0.5340311057344116,0.0,3800814.0,0.0,4.409794017672539,2.50635688820558,-0.703867152702224,173.81609687704105,433.2644039920184,417.27371348440647,388600.78473558655,167.6208996772766,752.5398763418198,187.9605847779016,-0.4353200084597688,69.06408504341282,753.2057235359362,747.2529962211847,560183.2357358013,586.8924203962088,955.877671211958,104.24483482319214,-0.3965335956842502,56.74669330711377,936.3843349552246,959.6783776581289,518479.98041821126,771.3485005497932,1036.2285036444664,82.07198045472359,0.2046131449696949,0.5370170534373901,0.5641036691683758,0.6440273372355384,065,0,1
391,sub-0392_T1w,0.6266891535966015,1.6691756390082246,0.5950071409643871,-1.0,5.1380582777718615,4.419006833315584,5.948053333333333,5.047114666666667,0.2607130593273544,0.381285789252188,0.3580011514204574,0.3844561874866485,0.2009955018758772,0.0,0.0021512131549074,6.8770793269234165,6.788782714588853,6.856582368699344,150,256,256,2.2519294175223488,8.190542314080927,9.093270219481136,16.837338926840133,103.3941710342247,174.02339365891757,164.28483159403166,215.43693008895272,1.200002670288086,0.9375,0.9375,22.17878770465605,0.0,1.0071945148413408,0.0,2411538.0,0.0,7.698761120438576,2.9514463996686566,-0.5113786050130247,162.50601861442462,466.21919531815047,465.7997233029455,368554.1486398479,101.36702141910791,800.4244013614953,206.84444536744348,-0.5967802372814663,70.24123271942712,785.2580122582423,783.9905074313283,539000.4620745461,624.6113469284028,960.3957742583008,95.71890970148362,-0.4903054192506664,46.68115257811927,958.766732798308,970.5620870199054,506084.3899199655,845.3091657143086,1033.830111099407,57.64338012931206,0.209327379911557,0.5361408288297523,0.5665094443522171,0.8133071885940245,612,0,0
392,sub-0393_T1w,0.6056418710357876,1.6927323618400676,0.6932791825260944,-1.0,3.961561550804407,3.2615781104832746,4.703927127739129,3.919179414190817,0.2598769547442793,0.3804978299145336,0.3596252153411871,0.2607954889535904,0.0550563879311084,0.0,0.001821749557264,6.2940992418494845,6.216536885069358,6.297658842021745,150,256,256,2.4072791241409845,7.437120561396868,8.957365664021085,17.027697306525404,98.87148980695144,159.21668236804103,152.89420157001766,200.5944325350605,1.1999988555908203,0.9374996423721312,0.9374998211860656,27.1588223374449,0.0,0.9782344709892488,0.0,2331609.0,0.0,7.697143033146858,3.1832268284313563,0.6000938877117115,155.39069487349084,485.4439881507743,480.4043538421392,400101.8820617825,179.4717183895409,807.5329327508807,199.5629624631345,-0.5555205811449024,75.62220352717253,774.3441872433478,773.6141891181469,585807.6104479217,601.3521280363202,963.8619077540934,104.02057119206007,-0.0619131921470619,46.14171673966815,966.1813423857814,974.6635651439428,553672.5087319432,854.9729909785092,1045.5542524792254,57.23984091433581,0.2231245229386122,0.5248614818472961,0.5675744572796162,0.649067951543732,027,1,1
393,sub-0394_T1w,0.6874241626483752,1.3057608697406238,0.6322652542128443,-1.0,5.038143141692077,4.365714758409566,5.760768,4.987946666666667,0.2720120511856868,0.3586566308436025,0.3693313179707105,0.3687810599803924,0.1648802161216735,0.0,0.0024486737048473,6.212860456423396,6.094981064135808,6.1586210721514885,150,256,256,2.2696674420093603,6.570252428608611,8.087514921412598,15.422624893619822,36.6580802315694,70.39298504445577,64.41533841488037,86.19494996861592,1.200000524520874,0.9375,0.9375,1379.5916328157336,0.0,1.8835513998069675,0.0,2561496.0,0.0,11.384346351027489,7.391335688997956,0.0502845502910309,143.485392908506,431.61120476916153,413.5813194103539,425704.0286737953,110.39820079877973,766.5709533076733,182.2208954464032,-0.2928514430344795,70.47496145951128,791.0743129463933,794.1829863432795,561304.4421935001,578.0551653765142,997.278726618737,120.87545912860608,-0.5464113828415562,52.078923725594734,958.0863385984704,972.4628488272429,578010.530379792,834.452614992857,1039.0462955776602,63.05424753043589,0.1832669117601679,0.498231189937989,0.5485611652000639,0.7547140419069766,608,1,0
394,sub-0395_T1w,0.5824508715557722,1.651722512402085,0.6679447023729007,-1.0,4.239810829186962,3.37513382089422,5.105781333333334,4.238517333333333,0.2640171095463912,0.3821831421043837,0.3537997483492251,0.2971618473529815,0.0529703930020332,0.0,0.0008670756399842,7.713328686615914,7.610931715889073,7.684220037555741,150,256,256,2.129341814913519,6.822528557750183,7.154815974012355,12.512577549373365,95.43787031866384,168.6800616293548,160.94036368103448,218.7031590950848,1.2000027894973757,0.9375,0.9375,67.90892932364478,0.0,0.668161596779617,0.0,2357592.0,0.0,4.872075449675322,2.885350140751336,-0.359784175435808,163.16272648467523,430.46161820895486,420.3272365219891,332967.8180820098,114.0638840571046,757.4644360877573,197.397431635752,-0.460976481985782,72.81291179536288,748.11750706951,742.9003174975514,481994.0917952632,571.257359944284,956.6202902980148,108.88918097679657,-0.3774534079525238,55.50777413789733,942.3502785267732,963.211921788752,446198.0909048093,785.9152724035084,1035.8240837045014,76.97941040787296,0.2029479027374829,0.5314004972011792,0.5508138870923751,0.6286880367315705,170,1,1
395,sub-0396_T1w,0.6811049329157124,1.373384244935868,0.6951514970027004,52512.8677431757,4.207164787346592,3.431415014590252,4.986304951062193,4.20377439638733,0.265234070373631,0.3734666157116564,0.3612993139147125,0.3087247312068939,0.067652940750122,0.0,0.0013757948710775,6.89343171703086,6.767485961083983,6.830013279203089,150,256,256,2.06072745812087,6.619602956668572,7.059836893018578,12.499180264266291,92.87907963522916,181.5844943347649,167.07489452470304,226.76110960411495,1.1999976634979248,0.9374998211860656,0.9375003576278688,49.42969239505663,0.0,0.5997622491317287,0.0,3404557.0,0.0,4.789478296414018,2.7605780156177144,-0.6247213079751077,171.09766289335303,404.741362615754,391.36879793554544,374565.9414544875,97.28469407372177,742.749253269285,189.91753322989427,-0.2433761692011371,71.23433659328005,766.9677436016448,765.1508342958987,527412.9161415804,573.3436320442706,975.5331031680108,115.58852002498708,-0.3296789679044809,58.42267584522705,938.164293068352,955.5135907121004,510230.1430305952,789.7064134981483,1037.6189329363406,76.44602559160235,0.1990908453462815,0.5336826794122027,0.5668290162440716,0.6227970202996218,037,0,1
396,sub-0397_T1w,0.6132811907265494,1.6983331465384637,0.5839902241962645,-1.0,4.936129417113507,4.296889584673855,5.645728,4.865770666666666,0.2444733880221594,0.3888829540311313,0.3666436579467092,0.298864871263504,0.1426285699009895,0.0,0.0018381617271877,6.109846344945837,6.038298558304217,6.125409516054476,150,256,256,2.6965446269526505,8.36290785747911,10.619086572742695,20.79780723379633,105.405049119419,142.96032378364794,141.23872714297053,175.35080852584468,1.200002908706665,0.9375,0.9375,35.721247699615034,0.0,1.3086032083136168,0.0,2389917.0,0.0,8.925049088895321,3.652783684629449,0.0953739162969631,134.26030113089644,571.4167072932139,587.6972241215408,386330.2942033159,151.15877338126302,895.9812401644886,217.9442749183102,-0.6357945482171696,71.20584443315717,800.9018170416211,797.0907100662589,614534.2331815838,646.1045205071568,976.2820271328092,95.31254859166624,-0.2852341520988659,39.55067950548052,971.9579036391472,977.687352541834,579390.4743100019,880.7445541508496,1038.1409999616444,47.009114847075736,0.2108991749839825,0.5029946370220688,0.5124904099994122,0.7046195053782547,611,0,0
397,sub-0398_T1w,0.6087624850014735,1.478497771931677,0.7209260358741655,12813.108025,4.166300503973066,3.3959865719985056,4.91464720812246,4.188267731798231,0.2638573084893337,0.3733912867453202,0.362751404765346,0.3110802471637726,0.0674805641174316,0.0,0.0018242770799595,5.434327314722188,5.327200087013327,5.403972606681804,140,256,256,2.181870068368072,6.016895616679993,7.122721040198464,13.169397435547326,11.347062809452613,21.11941472178873,19.895237249535622,27.21923421736553,1.1999988555908203,0.9374996423721312,0.9374997615814208,673.1246836915744,0.0,1.9305355586203536,0.0,2278701.0,0.0,5.15968756377697,23.274879494478352,-0.5386083517618938,158.62636102326792,422.04574533451625,403.1244783625007,438858.2938177144,153.97845387086272,747.5097358021885,184.76078155103136,-0.3271984965204293,77.24136936632001,752.1809733062464,750.304566565901,621039.6974244751,542.0777309481055,979.6717887297272,124.69951454938476,-0.3640734467916413,54.6816480062348,950.0993344071436,967.0114442445338,603343.0094726154,801.5192431248724,1043.8334590829909,73.42861718609565,0.2162047303626204,0.521234065535796,0.5597443322756422,0.6868340685442823,022,0,1
