"","sub","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","defaced","site"
"291",167,0.362040122447113,1.60282334955607,-3.4475578178124,2.02123876464504,0.0147307274879148,-1.29817541540811,0.585571243696832,-0.766516283058447,-0.324246368430354,0,0
"292",167,-0.620724377809822,-3.12723722526363,3.26418177040221,-0.812161422912625,1.76989737941426,0.304375708895486,-0.0569755707574801,-1.65097902314688,-0.82389118833145,1,0
"293",168,9.10196473117993,5.96845275797263,-2.88892786275241,-4.96317429398024,-1.85381210932212,2.09705140842125,0.181313374366909,1.70102439576497,-1.34723165121422,0,0
"294",168,3.71017191552963,6.92968854825147,-2.33330344565287,0.332976113744253,-2.16943960451474,1.34121234543649,-1.15184952595879,-0.929053489721177,0.0314237326366593,1,0
"295",169,7.20774302065796,3.91825801727611,-0.324646977599795,-3.53635790897625,1.18839428954054,2.58433475706361,-0.266909680297148,0.386736747760651,-0.237606430191377,0,1
"296",169,0.199235488307014,2.7244294016411,-2.62385083403701,2.30913125757412,1.40637722392481,1.69099701503332,0.44718243226302,-0.804342555806289,0.119711164011917,1,1
"297",170,-0.127132204434597,5.42393072499352,3.2165979082099,0.630021955024516,1.97445594542229,0.642640432721708,0.335855502194473,-0.703942492040336,0.760545787477292,0,1
"298",170,-3.97700836759278,1.74317925814694,5.51548831175177,-2.02504728615677,1.90384054589691,0.658084734907525,-0.398344050070594,-0.635588455225063,0.529109435876415,1,1
"299",172,9.95490516814253,4.13821910450994,-3.79176522526986,-2.89068050992698,-1.24485235257115,1.84930499805706,-0.19341450311347,1.5601170973498,-2.29995635914896,0,1
"300",172,-0.496313911000401,2.77788474971051,-4.75105258146082,-0.0664358277012375,1.46966288368017,-1.06303755123767,0.058765603476988,0.318134322677476,-0.95964406813299,1,1
"301",173,8.84543574693344,9.22682708650733,5.26173149058902,0.251134422430078,-6.2740544096081,-0.0766885205279498,-0.0372027174604003,-1.47861531581188,1.484704985174,0,0
"302",173,-4.8239620958661,6.93986887936289,5.22971324707583,2.79175301424068,-1.22647321548367,-1.70022462234273,0.388318342095732,0.658359726462623,1.73557838392876,1,0
"303",174,-1.89947100821672,-4.13396398055984,2.89219081413757,1.36904550888127,-2.65875191615257,2.75640722528658,-0.4562664460767,-0.268576135285054,0.305299137136603,0,0
"304",174,-6.20752592926438,-0.102137163650173,-2.48374881253679,-2.08976855888407,0.34478305699924,2.28447724154489,-0.417200274192834,-0.265285067071209,-0.044698117560919,1,0
"305",175,4.10185123142425,8.63802781941165,1.42355815527163,-2.3257691450267,0.447458335821287,-1.09746241392868,-0.632859679335683,0.440966351832414,3.99725948091006,0,0
"306",175,7.54788631400379,4.64943661061056,-1.3550809579783,-2.34703049366174,-0.80119932313623,1.79646870698809,-1.33561659723524,-0.500317987483113,-0.345920534470583,1,0
"307",176,-0.51532337687946,-4.55030472541004,-1.88434366823178,0.462630438973472,-1.79061807828128,-1.37356584156637,1.18035528409439,0.995371307244951,-0.471400997045438,0,0
"308",176,-2.69577059764718,-2.14669951267885,2.61346461648537,1.51627032642816,-2.3861224071666,2.8678775281266,-0.337010497595401,-0.896939402625942,0.679196663227005,1,0
"309",177,-2.38021263882762,-3.672224461304,-2.18532794401907,-1.37959412471643,0.325624481474014,0.0131571391136619,-0.657023496261715,-0.589610662341057,0.2456640338108,0,1
"310",177,0.580822128471232,-0.565184964842837,-4.21911510575555,2.11996450015523,1.23088335101736,-1.42039685168694,-0.0932433110304252,-0.138846410444902,-0.204425256622893,1,1
"311",178,1.10167231096803,-1.3118583243282,-0.998632820207373,1.53521959131184,1.07846058404413,0.271788337937412,-0.273913741849208,0.283047468950697,0.378291557350124,0,1
"312",178,1.40639836855655,-0.0760418736292253,-3.62201956599871,1.05961234847525,1.85833103883915,-1.13474446159241,0.693998457774347,-1.23261797739429,0.0334447625305257,1,1
"313",179,0.49855291618886,1.70522276880213,-1.80777441931245,1.79971372221304,0.59975609097691,-0.461604590370616,-0.307860418636138,-0.114974452409882,0.298703300248842,0,1
"314",179,-3.51446985625884,-2.89330781586278,-0.582011593457028,-0.188626674559933,0.53013858287276,1.23114996164306,-1.69049660977386,-1.08757703918616,1.06726939962774,1,1
"315",180,-0.818883994010772,-2.39637512605054,-0.662758633047089,-0.343638841866978,-0.490047485797319,-2.07596000647558,0.249345584088841,-0.260824848451463,0.635081386815086,0,0
"316",180,-0.251940090191921,-3.66508924214133,0.0322764935445711,-1.39106300221645,-0.557984614882721,-0.979079814625503,-0.676148156746529,0.257714823458161,0.888777684659772,1,0
"317",181,1.80524744168155,-5.0897562793371,2.63778820048604,1.56862985428028,-2.63408122221626,0.576730225696128,-1.44321656238875,-0.216219779968475,-0.506011207470258,0,1
"318",181,3.88949390258469,-3.84672735518414,-3.01705151226835,3.05991548142334,-0.0146861443287329,0.385430643540412,0.900626937218713,1.00500128560656,-0.466032946695607,1,1
"319",182,-1.02113114374433,0.786612318618454,-2.90661087606338,3.91361048737381,-0.652039047884719,-0.0339047050761182,0.219785217144761,0.0196621083854989,0.310650914378073,0,1
"320",182,-4.26605116563195,-1.26973408042708,-1.22047527625471,-0.696975974847991,-0.685154573979685,-0.144529982021356,-1.3608840279276,-0.694742219352471,0.324355507218573,1,1
"321",183,-6.35536433699909,4.45662771125791,0.117673990754263,-0.999666002529512,-0.492536235872738,0.876160971629272,0.400168528832889,0.419349605951536,0.0672126633448153,0,1
"322",183,-0.949943116836055,-2.72946042162432,1.48771553044482,0.468957998029504,-1.12865454296701,1.42601242470136,0.44580042145337,0.3097197164814,0.78220216269129,1,1
"323",184,0.0568741853994911,-2.94711119479987,-0.0686534993724423,-0.881620726577193,-1.36779686702931,-2.09621711367165,-0.823077889687033,-0.251865922564977,-0.726343296252452,0,1
"324",184,-2.1781390265933,-1.81937266331514,-0.369011105726312,-0.152378255860535,0.490715335926048,-0.127063695980286,0.0342092137535748,-0.68569493645808,1.28584950263854,1,1
"325",185,-1.77446138706676,3.54561793491466,1.49367650894695,0.859625311337044,1.24087037202206,-3.70963699218417,0.321381261648245,0.565686242892867,2.60522744392176,0,1
"326",185,3.41674150650462,4.04631777310031,-5.1113517316098,-2.62261521804914,2.69386529397377,1.34835334025162,0.47368468423262,1.36722404801772,-1.01487734842053,1,1
"327",186,8.93525676938495,3.48207724796501,2.62509820877834,-3.56024751709107,-0.657748983380626,1.41119656578441,-3.15373780162349,-0.0181237184389767,-1.57651500517721,0,1
"328",186,4.5174280632628,4.66608570491372,-6.38841631173752,-1.39529862022881,-2.34108077710986,-1.54637060587984,-1.02118548298334,-0.639904760245832,-1.0132420210106,1,1
"329",188,-4.93539876714409,-0.969001984294751,-5.39763888696219,-3.80847820391175,1.15225962625983,-0.163612648714293,0.668570238401099,-0.597562847069697,-0.147902015788923,0,1
"330",188,-3.73255091089448,-1.36231294777686,-1.8057615884164,1.09622869182925,-2.08972017716511,-1.06658748693472,-0.867361759604915,-1.01363627472091,-0.564697712067875,1,1
"331",189,-2.20005077873253,-0.250789993324756,-2.2954052599207,1.05861823871338,-2.57973072943477,-1.18046656947478,0.818260166956516,-1.78808105683944,0.792310059217253,0,1
"332",189,5.52020116314948,3.31737205706409,-2.55505735212536,-2.30540081331724,0.469667601440648,-2.20348324604827,-1.51513346111326,-0.319510166298989,-0.953772057320587,1,1
"333",191,-5.63023089751527,0.799506934005094,-4.34916430949453,-0.743795194141821,-0.82226269106326,-0.774106298036632,-0.790699223890639,-0.330870848091066,-0.814103885070724,0,1
"334",191,-4.69922629275197,-0.00302216021676446,-1.58846961057158,-1.58446038977465,0.00667706335202431,0.319403359699524,-0.454925178619318,-0.251235341977924,-0.0927681875746339,1,1
"335",192,-4.3344814430334,1.43292230675234,-3.16655614575245,-1.77983814940937,0.0501218286864565,-2.56855383951528,0.0561919254167078,-0.788110471035585,0.658365801743924,0,1
"336",192,4.83685762491075,6.33134451516342,-3.66095016331776,-4.83054452987365,-0.800720014553203,1.75477587615762,-0.328961280617144,-0.680797761161264,-0.0443141875474978,1,1
"337",193,-2.2835674572335,2.54155508691006,-2.81131090363227,5.87858074170753,1.14489292510652,-1.58333959641319,-2.07496634544445,0.316739274250675,-0.506748437712087,0,1
"338",193,-1.85812298502294,2.46669637229931,-2.45173269043548,7.0156955626752,-0.478528114589641,-2.14329271105974,-1.37863532473737,-0.00805032953606867,-1.07129889562358,1,1
"339",194,-1.70465180603647,4.22225775866584,-0.00637508326618918,2.59075596173133,0.244987114970813,0.0899084886901954,0.697156475003603,1.03978252302059,0.603081537536098,0,1
"340",194,2.34442796743488,-3.39115834005862,-1.91695498998131,4.23887030908189,1.63526834033834,-0.051115695099499,-0.507273688905604,0.287540117064046,-0.0878641367773713,1,1
"341",195,2.44637563893566,0.42900111122628,1.51881771818826,3.93546026028703,1.16034586527959,-0.112183792060089,0.479951890942413,-0.671973215640317,1.06392007201024,0,0
"342",195,7.61152392720225,6.42361853531163,2.80021429555048,-3.09623516944431,1.22340368686166,0.11817449517471,-2.50307745693428,-1.33658742709494,0.534060569464872,1,0
"343",196,-3.63345563875763,-3.72850536749161,-0.340285686180335,-0.427772545429425,1.44462013254106,1.27860627282234,-1.96826789662501,0.109028402745013,0.469051260496725,0,1
"344",196,-2.98813989706897,-3.35944924265472,-2.76741315818539,-0.995994863018653,1.04595525074159,0.0506172584807601,-1.77152426165514,-1.11170396244938,0.688974938909796,1,1
"345",197,-2.34820929974871,-2.63805575703192,-0.150026331483722,0.200493209977021,-1.6331890275926,1.75225699480861,0.288311108387405,-0.951742022551852,0.69356598821183,0,1
"346",197,-3.47236421724563,-2.08965433830572,0.146562305299152,0.177987983730049,-0.927847573709714,2.24887086458753,-1.35542659316594,-1.26364960415281,0.00260174757437423,1,1
"347",198,-3.07701884295094,0.157436162719963,0.0870728746842552,-1.35147074446258,1.07394822868259,-2.00295521402442,-0.656600371152918,-2.09609998186594,-1.70866091607846,0,1
"348",198,-1.81426334498535,-4.50573761407463,2.8004469153387,0.749258840775568,-2.53780849283552,3.75856258437665,-1.37279041359038,-0.627102803022034,0.734242263455622,1,1
"349",199,6.06205301521186,5.1090632131553,3.90348527493057,-2.11545693044043,-2.12339871086992,-1.61774967156577,2.4742765423127,-0.237247853724567,1.48788097979356,0,1
"350",199,3.31651252660669,-1.23104008067697,0.216616577356215,2.74166074014302,0.811787241345316,0.961488360910888,1.23894874005292,-0.541311317323705,0.667101935873257,1,1
"351",200,-1.47180529689705,-1.41583933763341,-1.62947095924724,-0.454436618168894,-0.100864818929019,-3.21749242707211,-0.979749940254872,-0.308630555686936,0.456498749542136,0,1
"352",200,-0.132259455329432,-3.45572460976898,-0.99859956451381,0.558343558092079,-1.32394640690807,-2.46757821288948,-0.0213482339907866,0.0128147946121745,-0.609098740203631,1,1
"353",201,-4.1798338276226,1.51729882421103,-1.52656184645944,-1.28643344041212,0.445265087499755,0.541628861060582,-0.652459434599959,-1.65186065043941,0.685362468446317,0,0
"354",201,-0.736716420701671,-4.32048689049678,-0.491099996028814,2.72731089838472,-4.57494728913274,-0.0618723143736892,-0.915301990303193,-0.11154318466858,-0.924734416476684,1,0
"355",202,-1.09294087824405,-3.20882565512262,-2.47846887777941,0.0196563986478071,-0.745470267035645,-1.69314053829607,-0.821185787311141,-0.997908353055492,0.574070159231653,0,0
"356",202,-3.14190162464058,-3.08219128846453,-4.21444641293859,-2.62826976610672,-0.28854537805346,-0.0793501489250147,0.548305583773029,-0.310455133224106,0.754609348688573,1,0
"357",204,-2.13865804722321,-2.30893931345307,-1.6798348998855,-2.90313803232457,0.662697898659843,1.37607496460006,0.97635163668037,-0.789514650403383,1.32746346139741,0,0
"358",204,-7.88608634046694,3.16837082414259,4.08545795060786,-0.537793414326025,-0.656593679693583,0.805563594009899,-0.0127013176027361,3.00195881549147,-0.178373973485093,1,0
"359",205,-7.26013875844246,0.444890637499289,-0.814590866379904,-1.3196506604447,0.616233596943803,2.12475462687032,-2.26519093711896,-0.0989889460743075,-0.835661387390567,0,0
"360",205,-3.85956255495076,-1.35137860670098,-0.113139878455981,-1.65997022988161,0.220087789835719,0.948990363321296,0.276874612585144,-2.41524590446459,-1.51279978489596,1,0
"361",206,-4.55787398942792,-2.23440285704672,-0.881059308253481,-0.322561280682494,-0.127644511828599,1.9906624990468,-2.0813153090856,-1.78642343300196,0.298570589512926,0,0
"362",206,-1.21394039300814,-3.73006249729002,-0.283663599070595,1.2122820593622,-0.261289263838235,-0.593653370584998,-0.781852982871693,-0.725178314775446,0.543262940821263,1,0
"363",207,-5.89499957318027,3.99325704982575,1.89072688711426,1.48677073744985,-1.64628310301533,-1.61981336366343,0.119789279513672,1.85492308564251,0.142826178566072,0,1
"364",207,0.535077259692412,-3.33603296964817,0.185819743732367,-0.401289547273159,-0.659560706603146,-3.95138689251602,0.347650586127224,-1.07382461107336,-3.20077523831317,1,1
"365",208,0.670571013843576,-4.57987049376701,-0.422514661840854,0.308601300066578,-1.31588306184382,-0.755530337717557,-0.856158103451068,-0.375229182865322,-0.948490002464061,0,1
"366",208,-4.18908841084372,-3.24850009018671,-1.03955788218071,-0.524841588341134,-0.789198066683225,1.48798191528442,-2.8242393972123,-0.549519042137104,0.184214388927355,1,1
"367",209,-1.93539842691337,-2.64240039373764,-1.65134129265619,1.04451812585582,-1.42471806335209,-1.88354503511957,-0.667726665390021,-0.848500308358394,-0.138366824559838,0,1
"368",209,-3.25942157436554,-0.548643250350861,-3.43276522799779,-1.5455058634676,-0.670168607875545,-1.86301019201895,-0.231000597310316,-0.136644184764173,-0.146818308551886,1,1
"369",210,-5.09549806417843,3.44309519671946,0.191697199947637,1.5793516965893,-2.85554570536004,1.10939733729258,1.10524969748587,-0.331090310192965,0.387841752680288,0,1
"370",210,-4.09402654434596,0.991313601157776,1.02709408331373,0.283908879828449,-1.92757699683034,-0.444731237366322,-0.753733210893165,-0.856094886171188,-0.360937811712538,1,1
"371",211,-1.32372742929023,3.5679608483653,4.53693823164411,0.59217280302657,-1.76095077194419,-3.44006160478919,0.662199329386177,-0.160261402692246,2.43507190356373,0,0
"372",211,-2.31483321837987,0.728305416837422,0.753524532126201,-0.901879095303349,0.876406520954708,-0.0149923915038379,-0.376906988621097,-1.4955108933129,1.67077817746686,1,0
"373",212,-4.49782495214803,3.93458407212607,-4.27020294203199,0.258975855548745,-2.0362864994368,0.763245043674114,2.21042918372136,-1.0713310737004,-1.22709756714486,0,0
"374",212,-6.20087469559652,3.92342059048842,-4.96494851181545,-1.34921761378676,-1.33922247659662,0.955839072361988,2.32595123472438,0.272746807101862,-1.44600749687785,1,0
"375",213,-0.180710179885884,-2.41155799455846,3.47326575035627,-0.0842516598842197,-1.49332258830996,1.23145187431534,1.42659583944638,0.0641258644160336,0.423815732195222,0,0
"376",213,9.22554498967356,3.49176927754862,2.60235380048421,0.16023756165225,-1.13349699646208,-0.576129692201107,-2.23272670717741,-1.5026120111761,-2.40433660135134,1,0
"377",214,8.64763763704695,4.10881814721156,1.59080529745764,-1.84972008135427,4.33343481183697,-4.06751005629792,-2.04707060592187,0.733281168576116,4.20237379017343,0,0
"378",214,5.99760711678825,4.46816460721818,-7.38415728923409,-4.46677817799114,2.07284940117318,0.239076614961931,3.31503962582719,2.68210099917671,-1.01626410367081,1,0
"379",216,8.31784730194682,2.97384569922591,1.55784310683864,-1.39291962469394,1.85837708264556,0.889270014994507,-0.279320474361928,-0.105182881330545,-1.95708371710803,0,0
"380",216,8.71345417766486,1.58602566025135,6.16314980803848,-1.99344943653822,0.0355663024502711,-1.00315397860851,-0.252387682854797,-0.152649028124748,-0.678982015216822,1,0
"381",217,0.563723677716825,-2.99296545535711,-0.401614551361731,-0.029736364663338,-1.24681125544176,-3.327648091519,0.588261088660317,-2.90579963887709,-3.58010969153366,0,0
"382",217,-1.56868850373238,-2.46651816055612,-2.85489628193517,-0.486315772012599,-1.71249041379402,-2.43254052007257,-0.427387887645894,-0.166138322214978,-0.166247803162141,1,0
"383",218,2.76680358024622,12.4060935398433,1.13270830021399,0.647345942770737,-3.97824274962106,-1.14491176334874,0.363228166352741,2.28245761262404,-0.0854505266658274,0,0
"384",218,-0.184654305666281,-1.80416638452965,-3.42706157740236,-0.328418538202455,-2.20045815347432,-5.00460502049298,-1.02719007021085,-0.626878909830973,-0.276489389273512,1,0
"385",219,0.118453504723454,1.15589692679506,5.79988731938522,0.982363003142557,-2.20391463641222,-0.979918360447786,2.66273648703919,-2.17657104920498,-0.0662915457578723,0,1
"386",219,4.20528350305394,9.52372030857969,0.80792169325058,4.07749241555087,-7.79444013456366,-0.661591637404002,0.358986016963319,-1.09003597377415,2.49855496003218,1,1
"387",221,7.43665176512006,5.3446054056502,-2.27787659616967,-0.102416129755779,-4.42537402403934,0.238423805227023,-2.35941628606007,-1.87560852881396,-0.123752329026764,0,0
"388",221,0.658560807224291,9.62029478824202,0.142516329301001,0.0237845297900171,-4.30440725222652,-0.00815709869437537,-0.109849684653362,-0.349284950500394,-0.274724294935666,1,0
"389",222,3.66401544018846,-4.15782561646161,2.03519074845643,3.18631185968376,1.252459475663,1.56769583821086,0.312542777193149,1.29133542216689,-0.0323379405427152,0,1
"390",222,-1.55083959998991,0.470681343320352,-0.434391830419396,3.23684006237637,1.64389262937834,1.47186968701583,-1.4208982669788,0.0593932514609631,-0.156308457051454,1,1
"391",223,0.789942398497966,-0.254079553905174,-1.03299262179311,4.50778648058853,2.00060256139313,0.314646738824204,0.00153225932219661,-1.50817463216936,-0.012826912649717,0,1
"392",223,5.4753952981219,-4.96239770322359,-0.740935210358225,4.82632107318499,-0.569507352392002,0.320540953314728,-0.005748498202874,0.246354602515333,-1.07671822497121,1,1
"393",224,2.35949563518895,-0.951153468119216,0.0431936481869595,2.1895315973636,2.63486737524174,0.0298189748247874,-0.853484877134158,-0.183870600613913,-0.396311465133993,0,1
"394",224,4.7791417797631,-2.95594682528727,-0.0610961965491329,4.35883897170732,0.525295347717413,-0.801567242564628,0.516246869852109,-0.308569258917944,-0.281816312935591,1,1
"395",225,5.21547751051076,8.97577814029784,6.55723986978557,1.38317019228498,-3.90534759837567,0.906920746809888,0.00427003139399706,0.0750591739181151,0.769702650770702,0,1
"396",225,-2.7971569651929,7.14842895758832,0.705467804875289,1.99525208042381,-0.51055027882911,-1.46551223188751,-0.669264585169546,1.45716553201891,0.833520324968024,1,1
"397",226,1.79111530014788,-0.315920873782899,-3.49387631333495,1.18926338573527,-0.574317477650135,-0.316067938262418,1.13702899540656,0.376369969852723,0.257878990353315,0,0
"398",226,2.87730698303246,-1.31438174089508,2.01430391106886,3.96742604996572,1.21461576255926,1.4167759993073,-1.06990925581442,-0.920811761207755,-0.226536091327413,1,0
"399",227,-1.72362103324113,1.09169553010566,-2.24148561997882,3.34719904068136,1.42571208500689,0.774501988564582,-1.73122603945334,0.0677062607316717,-0.683289747632496,0,1
"400",227,-1.29929534439447,-0.492798305106247,-1.0402599962098,1.48869348418963,-3.84849591678912,-2.09099750807643,2.57355618032386,-0.797209330189153,0.73763774994947,1,1
"401",228,-5.30938089718682,6.9426236619209,0.701115308928842,4.41246391061632,0.404364427460603,-0.346343473034509,-1.99097261931686,2.3806273774912,-1.27165693079271,0,1
"402",228,1.95919147549625,-2.52805273248154,1.88225474627594,-1.02156175821613,-1.99667756035637,-2.21133674580784,0.0937025286479203,-0.26977391521881,-0.403820017100794,1,1
"403",229,-8.82130944334665,5.89088621203936,1.41448441294833,-0.682569133154683,-1.54829053432311,-0.619180410240791,3.60703481453215,-0.0915168370584222,-4.64644668777928,0,1
"404",229,-0.437703166865832,-1.42315551635595,-2.30644861355044,1.65518847784547,3.15973080015874,3.30121125798314,-0.291296361060854,-0.273391769562398,0.464133948515291,1,1
"405",230,-4.22690552157366,4.90509559312214,-3.3372428379322,2.72651219780816,0.137254077679322,0.418361731516635,-1.01927195805269,0.43326666382863,-1.13546921353698,0,2
"406",230,0.458318970550714,5.58202901115685,3.34815312525085,2.02769675800615,2.02701380672279,1.28402871008184,-1.1167567961663,-2.20353991947847,0.743355960063713,1,2
"407",231,0.798684301563742,-2.19694177113362,2.38454786409525,-2.95104952638992,-0.260111700483871,-1.62829323092971,0.569667275767382,-1.32382448518366,-1.73228821239077,0,2
"408",231,-4.9121806905414,2.15550937881049,-0.0502529028372398,0.970832290471516,-0.449182333928566,0.577163025404876,0.573304115633673,-0.805420943066816,-0.124136116602034,1,2
"409",232,-4.18508092364598,-1.66417271237262,-3.5780139224345,-0.394723682525225,-2.24481548462299,-1.21223216475192,0.250367315793358,0.258168735409813,0.106203760713831,0,2
"410",232,-0.878055409832378,0.0548173016443132,8.06087694188055,1.13269901431426,-1.26651644640664,2.7689775626127,0.811044476041279,-0.741470443118586,1.47212168497584,1,2
"411",233,-4.30892881119016,3.54214361264994,1.62041885616562,-2.690597451727,0.4918197649541,1.64339215563421,2.80170246521537,-1.60326025979853,-1.08607466600455,0,2
"412",233,-0.900390716671757,-3.05865175668148,-3.84604311864962,-0.777400918094663,-1.60354449006279,-4.07554525220828,-0.804318074620946,-0.402486882194367,-0.325009719888485,1,2
"413",234,-3.22783734553329,-0.815615978915607,-1.55901572533503,1.05950173389568,-0.0540613668820431,-0.23363672672189,-0.149108788140474,-0.666190793893895,0.638966782487589,0,2
"414",234,-1.44629261233489,-2.00721015714489,-0.0369231156148804,0.0965014813555049,-0.928418153041211,0.234125372683768,0.221553541791766,-0.869425547133532,0.350795201039393,1,2
"415",236,1.67528356474415,11.1872997932934,0.123378634894424,2.42787041314823,-4.14070606398597,-1.02035949200481,0.594193862482414,2.41194419370249,1.1807740945696,0,1
"416",236,3.64392635687296,9.50231621514016,-0.910098772299022,0.87961332095173,-2.39159551397357,1.02457573028536,-1.14185915967405,-1.47247206826107,1.68172614256434,1,1
"417",237,0.364294971970611,12.6744041592318,1.62446494633608,1.35666570698778,-4.14083578447207,-1.68683163603325,0.197000055368492,3.06801070720141,1.29984201131056,0,1
"418",237,-3.93499106547182,4.80048557698129,0.855028617404778,3.67313900354697,-1.1026475696954,1.37780051666536,-0.595453791526542,0.985297679268293,-0.892707354377694,1,1
"419",238,-4.03953654397629,-1.49714770453029,-2.0173094929127,-0.693128870326663,-1.59322260178939,0.590196243353095,-0.1203697255921,-1.33836377128654,-0.10514455952991,0,2
"420",238,-4.98614592708589,4.72052101256594,2.25770699618424,-1.63510475219827,2.58733859127183,-0.727619210567341,-0.236055006295009,-0.354099755453433,0.387403937181463,1,2
"421",239,8.15080602157013,3.58615754880656,0.878818779452968,-3.60715315140118,-0.277334232575195,0.695689467225185,-2.03808094469384,-0.782250199566175,-0.761952973487107,0,0
"422",239,8.2712385454068,3.20271819891322,6.60207781257757,-2.02654447453439,2.02921913712985,-1.69160727552151,-1.48286495133465,0.805783617865752,0.114681689053349,1,0
"423",240,4.95476628203173,4.67834517321383,3.36396232351757,2.40162263936608,-4.1613540433161,2.04234662200962,-1.72326899179237,-3.04746656134241,1.67233918305239,0,1
"424",240,7.31617048141773,1.71046969210912,-4.46781421738154,-2.50871443253137,-0.104368243594855,0.284354350028471,-0.542178930569681,0.0980589551368754,-0.78779353073505,1,1
"425",241,7.58170592734098,1.41429923089304,-1.1191196210401,-1.61574331359658,-1.28598855548161,0.28042080419668,-1.22585816811754,0.941364366971372,-1.37075538224879,0,1
"426",241,-0.338663587135013,9.41441170538229,-0.582742110339933,0.752961811970097,0.928438852351674,0.995433647236546,-2.80628006822409,2.72721282195542,-1.21811357839643,1,1
"427",242,4.34309075470881,3.92519979489272,-3.44826501793035,-1.13546030588885,0.0764361799600635,0.230374516038868,-1.12601052189569,-1.22574069019321,0.443788900457017,0,0
"428",242,6.42574693034706,5.18028281566299,-0.129249053690864,-4.88887721374729,0.308637994758646,0.353218160252434,0.173727186805689,-0.950637226059239,-1.43953194019056,1,0
"429",244,-2.08893121492131,-2.6076146728768,-1.64153178143455,-0.360681570816147,-1.80470949875052,-0.3592899935421,-1.52250457102258,-1.27969631077319,0.0643117253283931,0,1
"430",244,-1.92665514127724,-3.2268017372096,-2.24267862581414,-0.307021935009277,-1.49025496542688,0.0402240822110285,-1.24759132399246,-1.30981540107687,-0.694771945144174,1,1
"431",246,-0.641860200495441,2.66899063255773,0.161031721816262,1.96804323297981,2.20913272500576,-0.424303578132655,1.407367281536,-0.297724514706956,-1.46681428096947,0,1
"432",246,-3.37045501167381,3.98246986489776,-1.5201269760432,1.99094550586508,1.87524120913318,1.15712126663895,0.781095712506461,0.447988755947622,-1.39450818124774,1,1
"433",247,1.67203980117227,0.476746622275707,3.24612672143818,4.07996372486707,1.2870235074442,3.69089733289612,-0.0154315373316334,-1.03440944444507,0.591430979627422,0,1
"434",247,1.56262335856395,1.80319620301913,-1.28279698223679,0.953717474082347,2.53567739157586,0.286922521627989,2.02485538741792,-1.04385069579675,0.0570768687160223,1,1
"435",248,-1.24172782717976,3.10627212047143,-4.75968898919774,1.39337366060312,2.75346227995544,0.204503259669559,2.81124293342285,-0.175441312740371,1.53806991481532,0,0
"436",248,-4.30750818121963,-1.76994077599453,-4.8541618170191,2.38844003963948,-1.63493200714086,-3.18182943218113,-1.71801556693658,-0.297240990003923,-1.14855983704237,1,0
"437",249,-2.19564701699541,1.55001791535704,3.29421763752724,-0.396928662007797,1.28162175712895,-0.949431077010807,0.930677539367056,-0.365281848719704,1.24636946180832,0,1
"438",249,-4.23709156101786,3.86760493585871,0.554551536380229,-1.79372621117462,-2.81551155306566,1.37464370875597,4.65099817142734,-0.0173934207280721,-1.27641207333897,1,1
"439",250,-5.98246635481282,2.82630620845515,-2.40032096333947,-1.46440895749323,-2.54534433134151,3.10509283144083,4.1103113914753,0.0903334073699698,1.14327059078399,0,1
"440",250,-3.4255187839475,-0.611820862132053,-0.887648663829289,-0.321958316632799,0.231215268017359,-2.01319525517094,-2.30520285045341,-1.13777206749852,-0.565736142734963,1,1
"441",251,-3.8174621867274,0.165988168899218,-0.972075131447268,0.316377758295542,-1.06750279499522,-0.680253928832264,-0.339331317200986,-0.83720749899411,0.756758603232121,0,1
"442",251,-1.20635646179981,3.07490924161527,1.07037319555648,0.286286838381519,-1.68479734596193,-3.94765697139042,-0.333886981532874,-0.347763488872655,1.80937880543104,1,1
"443",252,-2.22619547911574,-0.508280030727388,1.62109475260168,-0.927845240168921,0.569110915130322,-1.10641480340741,0.146865436670702,-1.72665589691067,-0.441735692158333,0,0
"444",252,-5.09328816237983,1.20515314274968,3.29443108132596,-0.528708232956857,-0.784880546190967,2.63273937486404,-0.116047508671401,0.0616123518925896,0.412195165545841,1,0
"445",253,-3.57283237273503,-0.689446024647671,-0.275332417236781,0.924921642431861,-0.345218819519876,1.7110401211567,-1.14940196188488,-2.50641032744589,0.331610789692582,0,0
"446",253,-7.75017826950293,1.49719116001124,-4.43976872249254,-1.85845962958844,0.96645200125012,1.17722016366207,-1.4886312377269,-0.349311390908052,-1.11848830461263,1,0
"447",254,-6.72731322922562,8.45600925081965,4.55619023806641,0.560550481767111,-0.428242917928162,-2.2108946273242,1.96945636957373,2.40310433463481,0.978341538772515,0,0
"448",254,-2.35903389014801,2.08986919456912,-2.43225325034015,1.25722706201883,-1.21136753973014,-2.81341371611914,1.61266381631173,-1.50219121423783,1.47103831320066,1,0
"449",255,-8.23656810400723,4.21189847050218,2.59485639602981,0.390140664783893,-0.388033072819648,-0.505675055767802,0.0947267635952101,1.25162342583681,-0.783250686993876,0,0
"450",255,-2.11447864671384,0.164980719019525,4.25034433078156,0.358150650121676,0.00135763631953033,0.276277649543755,0.898822281471443,-1.83839376911675,-0.606790244634263,1,0
"451",256,-3.36039255920254,1.31811803582764,0.660613008686296,0.876820719355243,-1.88015656035234,0.155766496778088,0.953994832699317,-0.579941264608996,0.991308589252709,0,0
