bids_name,sub,defaced,site,cjv,cnr,efc,fber,fwhm_avg,fwhm_x,fwhm_y,fwhm_z,icvs_csf,icvs_gm,icvs_wm,inu_med,inu_range,qi_1,qi_2,rpve_csf,rpve_gm,rpve_wm,snr_csf,snr_gm,snr_total,snr_wm,snrd_csf,snrd_gm,snrd_total,snrd_wm,summary_bg_k,summary_bg_mad,summary_bg_mean,summary_bg_median,summary_bg_n,summary_bg_p05,summary_bg_p95,summary_bg_stdv,summary_csf_k,summary_csf_mad,summary_csf_mean,summary_csf_median,summary_csf_n,summary_csf_p05,summary_csf_p95,summary_csf_stdv,summary_gm_k,summary_gm_mad,summary_gm_mean,summary_gm_median,summary_gm_n,summary_gm_p05,summary_gm_p95,summary_gm_stdv,summary_wm_k,summary_wm_mad,summary_wm_mean,summary_wm_median,summary_wm_n,summary_wm_p05,summary_wm_p95,summary_wm_stdv,tpm_overlap_csf,tpm_overlap_gm,tpm_overlap_wm,wm2max
sub-0340_T1w,430,0,2,0.9492587750946908,0.819982112344471,0.6456832651738814,17940.688979591836,5.962281584821624,6.05525336859811,6.024198894148515,5.807392491718246,0.2463200654198635,0.3585498104561166,0.3951301241240199,0.5265475809574127,0.3351960748434067,0.0,0.0028006559302072,6.837909288142405,6.682505948772034,6.787328444270248,3.4474567200606554,5.26466931236866,7.145497981955328,12.724367913436668,15.67992964801944,22.72489507398271,21.70053912445308,26.69679265135708,1180.7972712321553,0.0,4.16684903122719,0.0,2493035.0,0.0,21.559923466295004,23.31056245661748,0.7782556558893927,118.4577525177775,576.5839393922522,557.9112676009536,338339.8228335156,362.272882796824,853.1333398222923,161.8324719989327,13.957249423306616,64.09308348787961,798.9937687694829,808.5798406898975,492496.13156740565,514.681139729917,1033.166971836239,153.58590859451354,-0.6311903537665624,70.0609343738684,945.546748040726,949.9048633091152,542742.0456568502,818.1191418655217,1059.3035542480648,74.65235166673544,0.2443997791088036,0.4975816583185173,0.5207026912215411,0.3292181856403004
sub-0341_T1w,275,1,0,0.6400411871096086,1.53407936618542,0.6302084362647515,-1.0,4.823761770232728,4.127498328598418,5.382453333333333,4.961333648766432,0.24801905364229,0.3880207037143494,0.3639602426433604,0.3512135446071625,0.1562435209751129,0.0,0.0015239661855519,6.419957388010262,6.318146177440041,6.398672128071265,2.756383242274345,8.66511566084257,8.969295248992315,15.48638684386003,65.42023963813566,92.92953825768112,90.39843289537608,112.84552079031144,1021.7392249059474,0.0,1.3553500509730934,0.0,2565726.0,0.0,8.936372190713882,5.58445749599023,0.4230638151028318,132.15777479165928,551.2337090733885,557.6495942473412,373928.15861205664,191.6327634304762,854.3720976859331,202.3117975868384,-0.5000762341442346,61.50832307581567,794.8126014780504,792.1419974863529,585002.9064804128,644.4422370046377,963.7303283214568,91.4172818286374,-0.2975807575840417,47.148979301196846,949.8904863277426,961.9081071764232,548727.9357815571,827.8625243157148,1032.8998460322618,62.11308295377485,0.2284572188508842,0.5313738159404964,0.5548238782879943,0.7334830690751281
sub-0342_T1w,359,1,1,0.6854613638978628,1.4425238782703562,0.6585007026972733,-1.0,4.359033237636768,3.5972810462436384,5.1890453333333335,4.290773333333333,0.2577963545988056,0.3757574898242999,0.3664461555768944,0.272073358297348,0.0544450193643569,0.0,0.00268034266,7.293736288484143,7.180495136301474,7.243699541164259,2.12588351788942,6.91643333507113,7.870441304838722,14.569007061555617,64.14905682776356,121.69625605559008,112.34110658474108,151.17800687086958,67.50847693866422,0.0,1.0263659018318183,0.0,2730059.0,0.0,7.874774225056171,4.177316334310039,-0.7312470239596558,177.16248528292263,421.2856301751337,409.0307040140033,344232.1211056886,123.90126418322323,757.6158933341503,192.40476086816852,-0.2449172177503316,76.37052721083666,777.1566292842853,775.966284647584,501744.0915518952,590.5599031224847,978.398554176092,112.19156952522522,-0.4258186509568293,52.48465404391299,950.6953525388984,963.9494271576403,489310.7879728101,821.8422629311681,1039.036723896861,66.1643197835666,0.2071854457041062,0.5319771151857366,0.5608369751004209,0.6578142974527527
sub-0343_T1w,546,1,0,0.756597436422477,1.2370446382929852,0.6006006718036537,-1.0,5.127144827619429,4.574789514050623,5.733492968807667,5.073151999999999,0.2736590115925445,0.3632669947981846,0.3630739936092709,0.4298514723777771,0.2120436012744903,0.0,0.0008626097664143,7.716319970767106,7.576584134617447,7.631427536293542,2.3535295603095725,7.269167586874361,7.589464131761706,13.145695248101184,72.35484268413357,139.13920835260697,126.3649489702486,167.6007958740052,48.31093409608445,0.0,1.2180613092308754,0.0,2580797.0,0.0,8.362665167078376,3.731511592956178,-0.0080031743091328,144.63689902036216,428.69991909336665,412.117132069543,345973.13202851225,120.77186292037368,749.5943571254611,175.1057405132684,-0.1316747465006478,60.99324707921107,790.797384787846,792.5060628633946,459259.9352804839,601.4378861803561,983.224755031988,109.02282697212392,-0.7175482679633736,61.65943545750343,937.578449578574,954.616951206699,459015.9337202024,802.7659296803176,1031.9029552582651,72.61813797884689,0.1818184317311865,0.5221404933824183,0.572769919778196,0.7361853281157578
sub-0344_T1w,141,1,1,0.7247862827785724,1.3396416076846418,0.6542175490256777,-1.0,4.384966746294128,3.522910293163622,5.178762995923551,4.453226949795211,0.2668770114541787,0.367866318688687,0.3652566698571343,0.3077718019485473,0.0644326746463775,0.0,0.0015938716092422,7.355680609340969,7.225805434104808,7.278981473154273,2.163797510529147,6.408262716960411,7.078223901096876,12.662611475801068,65.37937729933029,140.11797971268652,126.7551345359039,174.76804659569495,30.256299139142698,0.0,1.0109755278414327,0.0,3179389.0,0.0,8.324612025171518,3.57287244622009,-0.6855342929290003,155.0518916136793,382.3608316441457,356.55502534098923,354004.0827373628,160.23688918165865,689.1589526552707,164.78183379111803,-0.4743825327452775,75.3220014752829,765.065273599819,764.151814699173,487963.2682027321,565.3362949322909,977.2380979377776,119.24464795660826,-0.5530770924663777,61.63991506497871,936.1284396879385,953.1205076705664,484501.6499245348,792.7409108541906,1034.440074853599,75.27037577377907,0.1886164158227276,0.5207531923907892,0.565459872385268,0.6735976870450993
sub-0345_T1w,114,1,1,0.785026379911069,1.2484188401890954,0.6970424355128233,-1.0,4.049922258775863,3.294825549918804,4.75241479139842,4.102526435010363,0.2619490101753681,0.3674049669420282,0.3706460228826038,0.312450423836708,0.0684304609894752,0.0,0.0015201190785514,8.127782596681802,7.992829240789486,8.048809525673878,2.3067270765973995,6.767340486209688,7.524587476438853,13.499694866509472,74.5405686641519,148.3403130549318,134.42711332432293,180.4004582538851,28.12725757718572,0.0,0.9656621450082856,0.0,2936179.0,0.0,8.23225793801248,3.4688730046514515,-0.939573179583526,171.33142277280842,414.1056592981378,394.68386490270495,314539.4653670587,180.87741657532752,725.0580533742905,171.10096877381866,0.4914810816534269,72.92489767864512,785.9475675063903,785.4451492205262,441167.39283641765,591.3806360736489,986.8645009640604,116.06394870054106,-0.5639204444209214,60.33712677818644,943.7504830894422,955.1999853216112,445059.14261661685,812.6451488025486,1042.9935323596,70.75707426357553,0.2028712273742481,0.5194334676884735,0.5684328599939475,0.6176927056389032
sub-0346_T1w,219,0,1,0.7206016018391103,1.331741170670859,0.6642224522232297,-1.0,4.422358042575218,3.735255788603456,5.1518290057888665,4.379989333333333,0.2600007124706187,0.3728142401102678,0.3671850474191134,0.3132227659225464,0.0660434901714324,0.0,0.0017723287204328,7.4559927852735,7.3247276221971775,7.386992192555182,2.301417568625535,6.841526831952344,7.304901407653027,12.771759822381204,83.97451745524046,156.4875834736073,144.4897063670746,193.0070181723761,42.36456772815301,0.0,0.7885661237754216,0.0,3379419.0,0.0,5.035037461668253,3.201433815183833,-0.7435640274938984,165.69127785183858,423.5565966226381,410.3555531259626,339723.4311649151,167.99895613081753,741.3443817272782,178.30529963984924,-0.2150724201582718,69.64728585969063,767.0788353851739,764.7028029412031,487128.40681816655,580.4567671660334,966.649331236258,111.7735904302113,-0.4486038561081331,58.95007841825748,927.93445768721,943.1611410155892,479773.1629130424,787.4383329227567,1026.7842889614403,73.84731401214232,0.2049943657792501,0.525874144045474,0.5628299288500843,0.6204223789117853
sub-0347_T1w,40,1,1,0.6264638118758372,1.5658494059275097,0.6638861065778082,-1.0,4.267245818508545,3.564029297112029,4.98773428466815,4.249973873745457,0.269804863022869,0.3749217322653247,0.3552734047118063,0.2956959009170532,0.0554042100906371,0.0,0.0016132512701785,7.7445251074688946,7.639639882558765,7.704123424896844,2.0426325309653435,6.5478291773692,7.317712653384981,13.3626762518204,78.08163140930613,155.49756160643952,144.3359712823434,199.4287208312845,27.03057499334742,0.0,0.8882051627161416,0.0,3023289.0,0.0,7.74847286939621,3.177292935836371,-0.4994591242821737,167.27417830043038,400.0675087397853,378.6817766427994,339460.1149641236,120.67253100126982,734.7886755988002,185.3888122954629,-0.4421171280839941,78.27974973953664,756.0154210086512,754.1350229233503,471714.9013231384,565.0921527892351,970.0491996109486,115.17316703598698,-0.4770783011748389,55.19348300073633,948.6393151563587,967.1931919828056,446993.9846745575,803.7550511062145,1038.419538743794,72.38011996019895,0.1863927736410267,0.5236804283360774,0.5602061465956929,0.6423917525773196
sub-0348_T1w,501,0,1,0.7861355814859745,1.1442814267687915,0.6264995669344158,-1.0,4.114461946839064,3.3750871738505235,4.852106666666667,4.116192,0.2630896338989388,0.3607607476318278,0.3761496184692333,0.3513701260089874,0.085826015472412,0.0,0.0008853380986223,6.8051189168600414,6.661983276815603,6.731533730624784,2.264716379238704,5.8594562073713705,6.915319865604598,12.62178701020372,64.06675769758779,124.25145893942585,113.4974214889532,152.174047829846,28.403326449605576,0.0,1.2665852726972957,0.0,3102102.0,0.0,9.7278892993927,4.140681734199868,-0.6683845514374798,161.05225786599783,426.1852181430845,404.9233920872212,375894.5764324448,181.8574860692024,755.1003849506378,178.79627541264347,0.6766599389665422,73.07445730039305,783.1833943758949,785.3108856081963,515444.1336773056,551.8415424227715,1006.2420603632928,134.02440363648194,-0.5433962032386681,65.66284841850012,947.73885378988,961.7910106480122,537431.2906757534,807.0094831287861,1052.6116660237312,76.20078797608996,0.203097610119973,0.5092521854515251,0.545261189874939,0.6032302894719002
sub-0349_T1w,2,1,1,0.5852293953380154,1.851069107677516,0.6658211971096388,-1.0,4.371343415666012,3.63606758033137,5.151626666666667,4.326336,0.2541167735492817,0.3862412959154024,0.3596419305353157,0.266263872385025,0.050271514058113,0.0,0.001590201580392,6.970874117071176,6.899559016062138,6.973343908299031,2.10554512946823,7.661121020741529,9.03839429333638,17.34851672979938,128.8862833043049,216.4072744912182,207.24914355332223,276.45387286444367,100.89840277296496,0.0,0.5060676938073855,0.0,3030790.0,0.0,4.186751674860716,2.315082079251541,-0.589809998947139,167.1941228266894,455.530115301174,455.45068895444274,354110.9618085502,85.29657871648669,799.7374631687999,216.3098000082572,-0.6807049171907686,78.21182025065482,767.7455467182355,764.7271667309105,538226.0874654907,603.9785335063934,950.4378923736512,99.81913276735104,-0.3387753460584668,45.96747908339645,966.8063517567024,976.9162678308784,501159.95158362266,856.6093926765025,1042.2295939587057,56.31117105805317,0.2191862133386411,0.5337882957471927,0.5610295943810643,0.7032769681289542
sub-0350_T1w,126,1,0,0.7656860141624325,1.1931067900762446,0.6551787081895527,-1.0,4.7891712160554745,4.160804314833088,5.577898666666667,4.628810666666666,0.2571009581404351,0.3673553218763569,0.3755437199832079,0.3718646168708801,0.1963702172040938,0.0,0.0017887853363467,6.01585251270256,5.878524559711285,5.942779167417923,2.429649037447013,7.654224171032076,8.42756394655215,15.198818631177362,19.91242096486681,33.85926416489845,31.274609336520303,40.052142879795646,1481.7929391966668,0.0,1.5023000776089213,0.0,2391712.0,0.0,8.04761284403503,15.811498309126712,0.1932989363682744,155.54950609880115,490.2667897691951,480.5796326026321,414938.32179517904,129.3310900144279,822.8748824447393,197.79772555528672,-0.1576024469852619,61.383452893841856,817.3549659678793,817.182037346065,592879.1625842263,634.5969690904021,1000.2587604057044,106.76213943071836,-0.5038553705530049,53.05832209511456,955.0877672462452,966.6450977548956,606094.5165573206,835.5802776422352,1042.2305547241122,63.59996285067185,0.2139101551637236,0.5114024191260627,0.5500120047971047,0.6923290768574977
sub-0351_T1w,337,0,2,0.785295994982041,1.3391473100453548,0.5873086679785197,14907.622268470344,6.89479069097846,7.019519874369246,6.9158026911373,6.749049507428832,0.2410468399665974,0.3877285729774929,0.3712245870559096,0.4141136705875397,0.2823440909385681,0.0,0.0018468672880654,6.945647866444923,6.833940490128159,6.91652377121791,3.3956934831774226,9.770290747806303,9.292979022503824,14.712952836527752,54.86033540900551,68.59489945810168,68.001607848934,80.54958867969479,59.60413341026884,0.0,2.39024908865246,0.0,3694216.0,0.0,15.122873783111572,7.549467983849704,1.6853383337101269,123.94723064058404,615.2042343094471,632.183383114636,326562.7865368305,278.4026545509696,899.054846405983,186.17181389025643,-0.7532693720333148,59.06586513850331,794.8002769980308,790.453709051013,525282.6514092642,667.8166544660926,935.4915204271674,80.90372917716509,0.0121816634412623,49.11645487792505,925.6321418977424,928.213637419045,502923.5628924278,814.744825065136,1025.189065553248,63.088132267800994,0.225648177991736,0.5346969023963123,0.5605167218581963,0.3763725208393216
sub-0352_T1w,554,0,1,0.8516326580859568,0.9161773061493096,0.680634688488834,15681.93800423106,4.12599550295439,3.392524865193174,4.881173643669996,4.104288,0.2564407251832933,0.351092754076431,0.3924665207402757,0.3984339237213135,0.090272980928421,0.0,0.0022023113188319,6.681422400801211,6.527011308185066,6.620043829449247,2.0835913286035974,4.00651318701386,5.581367592234798,10.653998261086937,10.504227714459615,21.70045543909143,19.80817222543472,27.219833522753103,1426.5791245897674,0.0,2.5677045660214484,0.0,2609944.0,0.0,13.082332480698824,22.9973447532692,-0.4166873436445941,146.97171261411606,407.5280111614976,368.7313758116216,371676.9813529838,190.06233737804,746.3685648143291,176.96890686380223,2.748193714986612,78.22100442101964,741.7883445310312,761.7541248444468,508862.6033043787,362.58943567983806,1028.5600041691214,190.1287580497876,-0.8314543375584056,86.78069524241178,939.5117377945865,955.5016263015568,568828.4168070086,780.3642034437507,1063.323385315016,89.68471394494824,0.2008579781921819,0.4839439401249802,0.4983817153139703,0.5243962044730588
sub-0353_T1w,291,0,2,0.8764229973226559,1.0891177548223685,0.6068935313852959,13999.021415973795,5.85257404014294,5.941654555731103,5.968619673879887,5.64744789081783,0.2636975122827074,0.3702783764485969,0.3660241112686957,0.4191005229949951,0.2250574558973312,0.0,0.0020650739774987,6.7455232654306485,6.601011586886521,6.683076690310547,3.360909127679528,8.180189812600974,8.179360356847104,12.996982130260813,50.42455357257421,70.79772703324696,67.91057820224253,82.50945400090644,23.378498626135144,0.0,2.6419955449297845,0.0,3256603.0,0.0,16.84270678460598,7.388204000049874,4.177873889954303,115.1207011678468,574.3150425052323,568.6554561853409,368464.5341079589,298.5536301508546,842.3732305690646,169.1966854580846,-0.2306542936138274,59.67653994362647,801.543957144418,798.4109111651778,517389.9756859053,643.0202886834741,967.9322791695596,97.60288671533787,0.1220327857101888,56.07901803213125,926.0524119920244,930.4881824478508,511445.4909468781,802.7405335307121,1037.5392848923802,71.5925638318684,0.2210892103812128,0.5390065971861224,0.5610393174972553,0.3688260254596888
sub-0354_T1w,392,0,1,0.6686685763260113,1.3988553026457926,0.6613433506947785,-1.0,4.451530810164283,3.750091380156458,5.153344000000001,4.4511570503363895,0.2631153290164243,0.3678947246622712,0.3689899463213044,0.2916992753744125,0.0657927244901657,0.0,0.0015191174220909,6.605440653906047,6.485631438334868,6.537075744266358,2.132092818097393,6.263653851300079,7.330108936841877,13.594580141128157,89.87598149680768,198.3478854961203,179.26055474946017,249.55779725545247,51.89805338055504,0.0,0.5858014344809143,0.0,3325720.0,0.0,4.341533917933703,2.528115049820945,-0.7288629543661274,153.11368965831764,372.9975294006631,346.8236865475774,388475.5753227542,152.62737342529,679.3502527792007,162.66798387613736,-0.0302203822562572,75.39156789650914,767.1837563031813,765.4074394628406,543176.6950091332,559.8083619698882,984.5051942523568,122.19812158646896,-0.5060991786121094,56.74713697411435,947.0374318763088,963.0220867618918,544793.730647799,807.9744329340756,1038.9490276370198,70.83861310339482,0.1905459525043391,0.5111117453505507,0.5703885521981297,0.6728308426801892
sub-0355_T1w,531,0,1,0.8393858785332782,1.0500038461454573,0.7070167154371861,40143.24728558202,4.227540425811141,3.524893277433423,4.965962666666667,4.191765333333334,0.2634645686979677,0.355996281261732,0.3805391500403003,0.3864494264125824,0.0942148327827453,0.0,0.0022009846186603,6.206862728765958,6.054569063998218,6.115517163168772,2.222929083730953,5.2803596527922645,6.320715916162804,11.458859011965194,22.9198648806018,51.12295285232536,45.62290802011788,62.82590632742649,3443.756948913922,0.0,1.0561157102521637,0.0,2746199.0,0.0,5.495402414351702,9.864118461886846,-0.4900387258321625,136.28905121635196,376.0765789135872,345.0949486438185,413087.415044374,179.90641666390002,670.4935044758022,155.24315798787265,1.5016985606498103,72.9644550607815,762.982293476734,769.7372074835002,558168.3499932154,508.0798786655069,1001.4146676845849,145.77350191582173,-0.6547616189122505,74.94082780703816,932.0217950683256,945.9437492545694,596649.2367083264,784.2374524679035,1047.8263336196542,82.55123442508945,0.1943819721070126,0.499990246828654,0.5500643452212938,0.6006495189068735
sub-0356_T1w,356,0,0,0.680906417909096,1.3915026197946627,0.5806714122811638,-1.0,4.909556604572943,4.255987147052162,5.5717973333333335,4.900885333333333,0.2674455737549209,0.3703398937004693,0.3622145325446098,0.3675249367952347,0.1568520694971084,0.0,0.0013285831035649,7.8132737854082706,7.690705026101576,7.749096125038517,2.312316413005251,7.8309456976060625,8.322374627500114,14.823861771889028,44.95090171179295,81.29682117840757,74.90625126169759,98.47103089489228,1674.0713245496163,0.0,1.98960989388656,0.0,2763900.0,0.0,12.764621503651142,6.390348606236837,-0.0321994046602536,152.91559549074333,449.5407620209699,438.461261048913,333718.5871525059,99.90815774351358,778.0373941287398,189.6196392715701,-0.3201724702477775,62.738138817212096,794.3769776207224,792.987579241395,462110.11966563103,621.2115798443556,977.156189315021,101.26321288068598,-0.6065660959333967,51.328070713642205,944.82538436183,960.508704803884,451971.2940086317,818.7725796923041,1027.9124165326357,64.79469769797949,0.1971706103124356,0.5262664021993556,0.5690473699335624,0.7216701828384302
sub-0357_T1w,344,1,1,0.7230887979833612,1.259880277833937,0.6763138947053492,-1.0,4.349876830311104,3.523785157599977,5.089632,4.436213333333333,0.2693854590614248,0.3653794205220777,0.3652351204164975,0.340391993522644,0.0732193887233733,0.0,0.0013376964999589,7.313767294214189,7.173700429367432,7.2324861020961855,2.0136769160923214,5.696788910725838,6.311874696177957,11.225158261715714,77.00133320568798,172.0782686427318,155.4550611889123,217.2855817183172,66.71879285345902,0.0,0.5879285641639733,0.0,3271899.0,0.0,4.432529943063855,2.849438023175823,-0.6363096658186613,149.9680696364018,362.2607814732397,334.9081606082618,359072.4989380684,128.51682625338435,676.531471369788,166.31649872916094,0.0976308927783677,73.3509529788121,747.2264774794259,748.4340079911053,487025.92205427954,522.7200281359255,978.5539756938816,131.37808884049232,-0.6222576897312018,68.82554547207208,923.1777391029926,945.0578512139618,486833.57982583024,765.1024439446628,1029.859846232459,84.19096270737685,0.1869834993955583,0.5143709067576867,0.5577561809927232,0.6105595280964384
sub-0358_T1w,491,0,1,0.7272824760193839,1.2700156654707253,0.646485335185579,-1.0,4.152501247803486,3.540576050093112,4.8237010266506815,4.093226666666667,0.2697332525602635,0.3627180682245843,0.3675486792151521,0.321331575512886,0.0742920920252799,0.0,0.0010758770994702,7.378417783570844,7.25022716242656,7.3220552004626684,2.2618610654787177,5.928287143447362,6.97821925320727,12.744509550695732,65.83069086153878,126.00124746935433,116.3516434252944,157.22299194499004,33.87312866360172,0.0,1.146333712509773,0.0,2951476.0,0.0,9.358507081866264,4.014794430690507,-0.6383660480850706,160.89287520036342,424.3717143687327,403.4223881307989,355656.78041556035,182.24604343436656,751.9179570805281,178.3583559292351,-0.032465541091732,76.2718543504355,770.3055891570984,772.1584491413087,478261.9091966999,546.8469501528889,994.9126816596836,130.24970336323204,-0.5564331874197608,62.88092064110468,947.3407035844028,963.4909500330688,484631.3113228301,803.7434105426073,1048.1255882065743,75.60039499006558,0.1914453349768666,0.5047082700130651,0.5564238725185456,0.6000596349078672
sub-0359_T1w,538,1,0,0.8817887253178843,0.9056214638630172,0.5672825412776201,-1.0,4.899880842672745,4.365466833268596,5.5330026666666665,4.801173028082973,0.2562794773460482,0.3370549331746698,0.4066655894792821,0.4594939947128296,0.2608475416898727,0.0,0.0019133475230002,7.153351762183924,7.016996770707332,7.100556463284043,2.484212202401624,4.55343473848893,7.267573427643775,14.765073342040772,53.79161255755578,105.59970375250803,95.80712298789992,128.03005265363595,38.0181478099666,0.0,1.7636065777485603,0.0,2770788.0,0.0,11.258142294362187,4.972046277823617,0.6833915558390875,120.2613433816508,434.7460130170178,408.2422942686826,347888.8836609535,193.31179183349013,743.4990009069443,164.33447478086777,1.5794944110720115,83.91298920117082,775.3460126303556,801.4309905264527,457538.2533507466,429.1173007097095,1029.9789725933224,176.00562229300704,-0.765469694545132,66.19506760273602,963.0623011030434,971.6623084079474,552031.8654163688,845.7711454853415,1057.7524762488902,65.80810036092589,0.1818002559315117,0.4605499777689804,0.4860568915966484,0.7276718425653013
sub-0360_T1w,380,0,1,0.7230976441597025,1.3161993583047475,0.6407979678777089,-1.0,4.196564542147415,3.4944189597755773,5.032618666666666,4.062656,0.2689856138450361,0.3661130306329255,0.3649013555220383,0.3616253584623337,0.0806567147374153,0.0,0.0024276360351296,7.381657579597596,7.252827659445173,7.320866961314222,2.171355992318954,5.825133212943834,6.625041130226909,11.87863418541794,68.90435966935485,137.76256772473155,127.02616392628484,174.41156438476816,47.649266996137136,0.0,0.892182051361703,0.0,2737198.0,0.0,5.664010718464851,3.573439098566172,-0.6725986063054963,155.78248912191717,398.3726265658053,375.8385778963566,354766.20230495755,153.3058901131153,714.5464188605547,173.0890971017775,0.8543524241962119,77.96588878190823,752.5170645950936,751.4254219830036,482867.9409108795,536.1174945384264,979.6472938656808,128.9969888116958,-0.5104402075423651,66.58264508708679,934.2001125085112,951.3272402733564,481269.8577592484,783.3452690541744,1040.843783006072,80.08717476033762,0.1992207654741653,0.5124181809340533,0.5636539596805571,0.6166656825678204
sub-0361_T1w,298,0,1,0.652805780222622,1.4631588926950594,0.639920243030524,-1.0,4.284844046803891,3.5318654737450075,5.035893333333333,4.286773333333333,0.2673863607150916,0.3735744683467655,0.3590391709381428,0.2840429246425628,0.0549514278769492,0.0,0.0012514065241542,7.088092590878885,6.973705326772072,7.03675371690419,2.097789529410248,6.701415264135589,7.353406151766113,13.261013661752504,94.23417834372223,184.54333839863207,170.36153879349618,232.30709963813425,47.04269204919486,0.0,0.6206529631319572,0.0,3484675.0,0.0,4.516354389488697,2.712262695643349,-0.6739933414285266,170.81593493896492,404.6917071606906,390.129210613668,367347.14758688,109.0676304884255,736.4916879683733,185.97131606147448,-0.4317664289645022,73.58649692662622,764.5550569991492,764.0088574960828,513233.0422219774,572.6225201971829,973.0648493394256,114.0069795815556,-0.4281745900260745,55.50050987711772,944.1491878839928,961.7506831884384,493263.811076063,801.1407402344048,1036.503332387656,72.52459976548629,0.1965968936007182,0.5296849892234354,0.5688408524969918,0.6887215724177704
sub-0362_T1w,248,1,0,0.6272998216626432,1.7249088689393983,0.5966519839795872,-1.0,5.097846485523089,4.405688463304815,5.750912,5.136938993264452,0.2657077889484663,0.3787633054820212,0.3555289055695124,0.3611200004816055,0.1622406557202338,0.0,0.0009169499573178,7.962779361901364,7.886212783062001,7.958068367892369,2.23541090528205,7.802409391052758,9.613545688468282,18.802816769070034,97.5199288350947,164.6698812563556,155.95968686275074,205.68925049680195,66.15177586783366,0.0,0.8857660032153517,0.0,2527658.0,0.0,5.042497897520661,3.1169780560663773,-0.5371551077550549,159.08575759834602,463.0083023526174,463.9758654963225,324751.7797897151,100.43158476240932,802.4397745914757,207.5569865230732,-0.7211222530375831,78.77568912062567,783.2762236409557,783.4588436409831,462929.81497120654,613.8635650090873,963.2932555582374,100.41231601392268,-0.4995816803519246,43.648195753948,967.9787348557608,978.6189260240644,434532.4060966152,866.1425973754376,1036.024131346494,52.04634028947376,0.1990516783510616,0.5320774765126725,0.5581215257594812,0.8605013102155258
sub-0363_T1w,123,0,1,0.6248568328667161,1.72690362652932,0.625544611951753,-1.0,4.246586932488378,3.4686151505324583,4.948480629231851,4.322665017700825,0.2599346161170648,0.3801998249007474,0.3598655589821877,0.2347322106361389,0.0451790541410446,0.0,0.0013929397661991,7.752400338268432,7.677823040207272,7.755992528657313,2.337476571611786,7.704246209370118,9.471661337807705,18.373261232441205,115.23916318645271,182.39120713952585,175.40668745794258,228.5896920478492,23.939353906153933,0.0,0.8348594353729109,0.0,2723311.0,0.0,6.819232637062669,2.7984836181233543,-0.4615598164872256,155.49159393934605,487.77357033631824,492.2561322245747,325836.09959234484,136.31530461274087,820.7582169882953,210.5926462872412,-0.6643581546965831,78.85963360247636,780.7227837788979,779.1031077951193,476592.26717060176,615.4415245056152,964.6093515660614,101.12634893190788,-0.2202449166468012,44.450649622951694,968.4759629869076,976.4447654988616,451102.6344546841,866.5742138922215,1042.8109244853258,53.14482120830444,0.1993557999351585,0.5141936057748205,0.5476934367012882,0.6805512537655705
sub-0364_T1w,319,0,1,0.710601063314502,1.2840653228196353,0.6568225264491844,-1.0,4.24048505231915,3.54259680477712,4.946442352180331,4.232416,0.2633252609826653,0.3643590033581593,0.3723157356591753,0.3263259530067444,0.0717683434486389,0.0,0.0012079453407685,6.59900381976668,6.474721023947376,6.543249329693728,2.032476654556229,5.607635252982948,6.916533256184973,13.109487861015744,26.681498169682307,56.37935526488317,51.377193682748576,71.07072761368025,3124.721718696003,0.0,0.9808007387133182,0.0,2599130.0,0.0,5.29769260250032,8.889634245806564,-0.5822446010215847,155.97105883671637,395.39394905166006,362.0448502916842,388010.0356648765,163.04522969014943,730.3823912888765,178.1296640919388,3.1077078357847414,80.25811386459867,765.2428245479497,765.0190820097923,536883.3561969771,533.1576321683824,996.6653971262276,136.42441689471278,-0.4689252889468482,61.3996499510591,950.0108319904768,964.368296539411,548607.6092077671,809.1217006295919,1049.0775944981724,73.56255468096815,0.2063736088856592,0.5113053700054815,0.5541125404575676,0.6318673573668816
sub-0365_T1w,119,1,1,0.5747709894539278,1.856533888407624,0.6489590000313047,-1.0,4.2305875861004525,3.4469526024222152,5.001470410075376,4.243339745803769,0.2476418580133747,0.3935495966046979,0.3588085453819273,0.2702418267726898,0.0506734281778335,0.0,0.0007740646501453,8.2453992194158,8.168111152435,8.244669367723214,2.249489084939984,8.314418258705448,8.582926247190981,15.184871397927514,103.45098953671948,160.05452572274203,155.71073320002412,203.62668434061084,37.97326983569593,0.0,0.8029364913177379,0.0,3248124.0,0.0,5.014271540567279,3.13750492068385,-0.1654298353387289,158.17626557622128,490.79385568064,495.4357424210757,291990.80034041684,112.8596809823066,826.9690909981728,220.24329762772092,-0.6168386003878288,70.71992592043637,769.6084913671743,766.5149761680514,464028.4264062002,620.7411025092006,938.594489755109,92.19095388058896,-0.3804234603771825,49.21801852468105,961.0938216267908,975.1858148947358,423065.7739992862,833.3976442553103,1044.048477385193,64.220804827129,0.2201928785234661,0.5363706507201119,0.5659088351645416,0.6539297168672621
